item_sk,item_id,a1,a2,a3,cate,brand
14526,38334,3,1,1,8,489
14527,38347,3,1,2,8,489
14528,3836,3,2,1,8,489
14529,38360,3,1,2,8,489
14530,38368,3,1,2,8,214
14531,38382,-1,-1,1,8,717
14532,38390,2,-1,-1,8,623
14533,38406,2,1,2,8,812
14534,3841,1,-1,-1,8,658
14535,38411,-1,1,1,8,24
14536,38416,3,1,2,8,489
14537,38423,3,2,1,8,489
14538,38428,2,-1,2,8,623
14539,38429,2,2,1,8,812
14540,3845,2,1,2,8,635
14541,38459,1,1,2,8,885
14542,38507,3,2,2,8,214
14543,38509,3,1,-1,8,489
14544,38510,3,1,1,8,214
14545,38517,3,1,2,8,214
14546,38519,3,2,2,8,489
14547,38523,3,1,2,8,489
14548,38524,3,2,2,8,489
14549,38535,3,-1,-1,8,489
14550,38536,3,2,1,8,214
14551,38549,3,-1,2,8,214
14552,38558,3,1,2,8,489
14553,38559,3,-1,1,8,489
14554,38590,3,-1,1,8,214
14555,38594,-1,1,2,8,244
14556,38613,1,1,1,8,403
14557,3862,1,2,1,8,885
14558,38629,1,2,1,8,800
14559,38638,3,1,1,8,214
14560,38639,1,1,2,8,800
14561,38650,3,1,1,8,489
14562,38661,2,1,2,8,124
14563,38662,3,2,-1,8,214
14564,38663,3,1,1,8,489
14565,38665,3,1,1,8,214
14566,38666,3,1,2,8,489
14567,38672,3,1,1,8,489
14568,38679,2,2,1,8,812
14569,38680,1,-1,1,8,800
14570,38688,3,2,2,8,489
14571,38710,-1,1,2,8,562
14572,38714,2,1,2,8,655
14573,38735,3,1,2,8,489
14574,38736,-1,1,1,8,766
14575,38744,3,1,2,8,214
14576,38747,3,1,2,8,214
14577,38749,3,2,1,8,489
14578,38751,1,-1,-1,8,30
14579,38755,3,1,2,8,214
14580,38757,3,-1,-1,8,306
14581,3876,-1,1,1,8,766
14582,38764,3,1,2,8,489
14583,38771,3,1,1,8,306
14584,38772,-1,1,1,8,857
14585,3878,-1,1,1,8,605
14586,38780,-1,-1,-1,8,605
14587,38799,-1,-1,-1,8,91
14588,38806,3,2,2,8,489
14589,38809,3,2,1,8,489
14590,38814,1,2,2,8,885
14591,38817,3,2,1,8,489
14592,3882,3,1,1,8,489
14593,38825,3,-1,-1,8,214
14594,38843,1,-1,-1,8,545
14595,38845,1,2,1,8,30
14596,38847,1,1,2,8,545
14597,3886,3,1,-1,8,489
14598,38861,3,1,1,8,214
14599,38873,2,1,2,8,655
14600,38887,3,1,2,8,214
14601,38908,2,1,2,8,812
14602,38912,3,1,-1,8,306
14603,38913,3,2,1,8,489
14604,38916,3,1,2,8,214
14605,38939,3,2,2,8,489
14606,38947,1,1,2,8,800
14607,38949,3,2,-1,8,489
14608,38951,3,2,2,8,489
14609,38955,3,1,2,8,214
14610,38960,1,2,1,8,30
14611,38961,3,1,1,8,214
14612,38962,3,1,1,8,214
14613,38976,3,1,-1,8,214
14614,38977,3,1,1,8,489
14615,38989,2,2,-1,8,124
14616,38991,1,2,2,8,885
14617,39003,3,1,-1,8,214
14618,39004,2,1,2,8,124
14619,39005,3,2,2,8,489
14620,39008,1,1,2,8,885
14621,39011,3,-1,1,8,489
14622,39023,3,2,1,8,214
14623,39027,1,1,1,8,30
14624,39029,1,1,1,8,30
14625,39031,3,2,2,8,489
14626,39059,1,-1,2,8,30
14627,39065,1,-1,-1,8,800
14628,39069,-1,1,-1,8,562
14629,39085,3,-1,-1,8,489
14630,39086,3,1,1,8,571
14631,39107,3,1,1,8,489
14632,39109,1,2,1,8,658
14633,39112,1,2,1,8,545
14634,39135,3,1,-1,8,214
14635,39136,1,2,2,8,30
14636,39140,1,1,1,8,658
14637,39154,3,-1,-1,8,214
14638,39157,3,2,2,8,214
14639,39159,2,1,2,8,623
14640,39164,3,2,1,8,489
14641,39183,3,-1,2,8,489
14642,39187,3,1,2,8,214
14643,39189,3,2,2,8,489
14644,3919,1,1,1,8,800
14645,39192,3,2,2,8,489
14646,39195,3,1,2,8,214
14647,39198,2,2,2,8,623
14648,39199,3,2,1,8,489
14649,39206,1,1,1,8,30
14650,39216,1,1,1,8,403
14651,39226,-1,-1,-1,8,622
14652,39238,3,1,1,8,214
14653,39241,2,1,2,8,623
14654,39246,3,1,2,8,214
14655,39250,3,1,2,8,489
14656,39252,3,2,1,8,214
14657,39253,1,1,1,8,403
14658,39256,1,1,2,8,545
14659,39259,3,2,1,8,489
14660,3926,3,1,1,8,489
14661,39264,1,-1,2,8,885
14662,39267,3,1,2,8,214
14663,39268,3,2,1,8,214
14664,39271,1,2,1,8,3
14665,39273,-1,2,1,8,790
14666,39276,3,2,2,8,489
14667,39282,2,1,2,8,812
14668,39286,-1,-1,1,8,801
14669,3929,3,2,1,8,489
14670,39294,-1,1,2,8,562
14671,39300,2,1,2,8,635
14672,39302,2,-1,-1,8,812
14673,39305,3,2,1,8,489
14674,39308,1,1,2,8,658
14675,39310,2,1,1,8,812
14676,39320,2,2,2,8,623
14677,39328,3,-1,-1,8,214
14678,39330,1,-1,2,8,403
14679,39334,3,2,1,8,214
14680,39336,3,1,2,8,489
14681,39337,1,-1,-1,8,403
14682,39342,1,2,2,8,545
14683,39344,2,1,2,8,623
14684,39353,3,1,2,8,214
14685,39366,2,1,2,8,124
14686,39377,1,2,2,8,545
14687,39387,3,1,1,8,214
14688,39398,3,1,2,8,214
14689,3941,-1,1,1,8,561
14690,39425,3,1,-1,8,214
14691,39426,3,1,-1,8,214
14692,39433,3,1,1,8,214
14693,39438,1,1,1,8,658
14694,39439,1,1,2,8,885
14695,3945,3,1,2,8,214
14696,39455,3,2,1,8,214
14697,39463,1,2,2,8,30
14698,39465,3,1,2,8,489
14699,39467,1,-1,-1,8,658
14700,39471,2,1,2,8,623
14701,39482,3,1,2,8,489
14702,39486,3,2,2,8,571
14703,3950,3,1,2,8,214
14704,39501,3,2,2,8,214
14705,39502,1,1,2,8,885
14706,39506,1,2,1,8,30
14707,39508,-1,2,1,8,562
14708,39510,3,1,2,8,214
14709,39511,1,-1,1,8,693
14710,39512,3,1,2,8,489
14711,39513,3,1,1,8,489
14712,39515,1,2,2,8,885
14713,39524,3,2,1,8,214
14714,3953,1,-1,1,8,800
14715,39547,3,1,2,8,489
14716,39550,1,1,1,8,800
14717,39552,3,-1,2,8,489
14718,3956,1,1,2,8,545
14719,39563,3,1,1,8,489
14720,39567,3,1,2,8,214
14721,39568,3,2,2,8,214
14722,39589,3,1,1,8,214
14723,39592,3,1,2,8,489
14724,39596,2,1,-1,8,124
14725,39606,1,-1,2,8,545
14726,39608,2,1,1,8,124
14727,3961,3,2,2,8,214
14728,39610,3,1,2,8,489
14729,39623,2,1,2,8,623
14730,39625,3,1,-1,8,214
14731,39627,3,1,1,8,489
14732,39630,3,2,2,8,489
14733,39639,3,1,1,8,214
14734,39640,1,-1,1,8,800
14735,39647,3,2,-1,8,214
14736,39652,1,2,2,8,885
14737,39655,3,1,1,8,214
14738,39658,1,1,2,8,800
14739,3966,3,1,2,8,489
14740,39667,-1,-1,1,8,90
14741,39669,1,1,1,8,403
14742,39670,1,1,2,8,403
14743,39674,2,1,1,8,655
14744,39680,1,1,2,8,885
14745,39686,-1,2,-1,8,244
14746,39692,-1,-1,1,8,857
14747,39694,2,2,2,8,812
14748,39696,3,2,2,8,214
14749,397,3,1,2,8,214
14750,39705,1,1,2,8,545
14751,39708,3,1,1,8,489
14752,39709,3,1,2,8,489
14753,39713,3,-1,2,8,214
14754,39715,1,2,2,8,545
14755,39721,3,1,2,8,214
14756,39723,3,2,2,8,214
14757,39730,3,1,2,8,214
14758,39733,-1,1,1,8,318
14759,39734,3,1,1,8,306
14760,3974,2,-1,-1,8,124
14761,39747,3,1,2,8,489
14762,39750,1,-1,-1,8,30
14763,39755,3,1,1,8,306
14764,39763,2,1,2,8,623
14765,39767,1,-1,1,8,800
14766,39776,1,1,1,8,677
14767,39786,3,1,2,8,489
14768,39787,-1,1,2,8,766
14769,39788,3,1,2,8,214
14770,39791,3,1,2,8,489
14771,39799,3,2,2,8,214
14772,39802,3,1,2,8,214
14773,39818,2,1,2,8,812
14774,39822,1,-1,1,8,14
14775,39828,3,2,1,8,214
14776,39830,3,1,2,8,214
14777,39847,3,1,1,8,214
14778,39851,3,2,2,8,214
14779,39854,2,1,2,8,124
14780,3986,1,1,2,8,545
14781,39860,3,1,1,8,489
14782,39870,1,2,2,8,30
14783,39874,2,2,-1,8,812
14784,39880,2,1,2,8,655
14785,39888,3,1,1,8,214
14786,39890,1,2,2,8,545
14787,39901,3,1,2,8,489
14788,39908,2,-1,-1,8,623
14789,39912,1,1,1,8,403
14790,39916,2,1,-1,8,124
14791,39923,3,1,2,8,489
14792,39927,3,2,1,8,489
14793,39935,-1,-1,2,8,766
14794,39937,2,-1,-1,8,812
14795,39940,2,2,2,8,623
14796,39948,3,2,2,8,214
14797,39949,2,1,2,8,124
14798,39955,3,2,1,8,214
14799,39958,3,1,2,8,214
14800,39962,3,2,2,8,214
14801,39964,3,1,1,8,214
14802,3997,1,-1,-1,8,545
14803,39973,3,2,2,8,214
14804,39991,-1,1,1,8,801
14805,40008,3,2,2,8,489
14806,40011,3,1,2,8,214
14807,40013,3,2,-1,8,214
14808,40016,3,1,1,8,489
14809,40017,2,2,2,8,124
14810,40035,2,1,2,8,124
14811,40036,3,1,2,8,489
14812,40044,1,1,1,8,800
14813,4005,3,1,-1,8,489
14814,40052,3,1,-1,8,214
14815,40054,1,1,2,8,800
14816,40056,3,1,2,8,489
14817,40061,3,1,1,8,306
14818,40085,3,2,2,8,214
14819,40088,3,2,1,8,214
14820,40097,3,1,2,8,214
14821,40098,3,1,2,8,489
14822,40111,1,1,2,8,403
14823,40120,3,1,2,8,489
14824,40122,-1,-1,1,8,857
14825,40126,3,-1,-1,8,489
14826,4014,2,2,2,8,623
14827,40156,3,1,2,8,214
14828,40157,3,1,2,8,214
14829,40161,-1,-1,1,8,857
14830,40164,3,1,1,8,214
14831,40172,2,1,2,8,124
14832,40175,-1,1,2,8,561
14833,40183,3,1,2,8,306
14834,40189,3,2,2,8,489
14835,40194,3,2,-1,8,214
14836,40197,3,2,-1,8,489
14837,40203,2,2,2,8,124
14838,40216,3,1,-1,8,489
14839,40218,2,1,2,8,623
14840,40222,1,1,1,8,30
14841,40223,3,1,-1,8,489
14842,40226,3,-1,1,8,214
14843,40233,3,1,1,8,214
14844,40241,3,-1,-1,8,489
14845,40245,1,-1,1,8,403
14846,4025,3,1,2,8,214
14847,40252,1,1,1,8,885
14848,40256,1,-1,1,8,658
14849,40267,1,1,1,8,693
14850,40277,1,1,1,8,658
14851,40291,3,1,2,8,489
14852,40292,-1,1,1,8,857
14853,40296,3,-1,1,8,214
14854,40298,3,1,2,8,214
14855,40308,2,2,2,8,812
14856,40316,1,1,1,8,30
14857,40319,3,1,2,8,214
14858,40326,2,1,1,8,812
14859,40327,1,2,1,8,403
14860,40336,1,1,2,8,545
14861,40337,2,2,1,8,124
14862,40352,3,2,1,8,489
14863,40354,2,1,2,8,623
14864,40357,3,1,1,8,214
14865,4036,-1,1,2,8,562
14866,4037,3,2,2,8,489
14867,40382,-1,-1,1,8,801
14868,40390,3,2,2,8,489
14869,40398,3,1,1,8,214
14870,40399,3,2,2,8,214
14871,40405,3,2,2,8,489
14872,40408,3,2,2,8,489
14873,4042,-1,-1,-1,8,790
14874,40437,2,1,2,8,124
14875,40460,2,-1,-1,8,635
14876,40466,3,-1,1,8,306
14877,40471,3,2,2,8,489
14878,40478,3,2,2,8,214
14879,40480,3,-1,2,8,214
14880,40482,3,2,1,8,489
14881,40486,3,1,1,8,489
14882,40492,3,1,2,8,214
14883,40498,3,1,1,8,214
14884,40499,3,2,2,8,489
14885,40507,3,1,1,8,214
14886,40512,-1,-1,1,8,766
14887,40513,3,1,1,8,214
14888,40522,3,2,1,8,489
14889,40525,1,1,1,8,403
14890,40530,3,1,1,8,489
14891,40535,1,1,2,8,800
14892,40537,3,1,2,8,214
14893,40539,1,1,-1,8,885
14894,40549,1,1,1,8,885
14895,4055,1,1,2,8,545
14896,40553,3,-1,-1,8,489
14897,40554,3,2,2,8,489
14898,40561,1,2,2,8,403
14899,40566,-1,-1,-1,8,91
14900,40573,2,1,2,8,623
14901,40578,3,2,2,8,489
14902,40580,3,-1,2,8,214
14903,40596,3,2,2,8,489
14904,40601,3,1,1,8,489
14905,40603,3,1,-1,8,489
14906,40608,2,1,2,8,623
14907,40634,2,1,2,8,635
14908,40635,1,1,-1,8,885
14909,40638,1,-1,-1,8,403
14910,40639,1,1,1,8,800
14911,40646,3,1,2,8,214
14912,40648,3,-1,2,8,489
14913,40649,1,2,2,8,403
14914,4067,1,2,2,8,658
14915,40682,2,1,2,8,812
14916,40683,1,2,-1,8,693
14917,40690,2,1,1,8,124
14918,40697,1,1,1,8,885
14919,407,1,2,2,8,800
14920,40707,3,1,2,8,489
14921,40715,3,1,1,8,306
14922,40720,1,2,2,8,800
14923,40740,3,2,2,8,214
14924,40743,1,2,1,8,885
14925,40749,3,1,1,8,489
14926,40750,3,1,2,8,489
14927,40753,3,1,-1,8,214
14928,40757,3,2,1,8,214
14929,40761,2,1,2,8,812
14930,40763,1,1,2,8,693
14931,4077,3,1,1,8,214
14932,40774,2,1,2,8,623
14933,40776,1,-1,-1,8,30
14934,40777,3,2,2,8,489
14935,40785,3,1,2,8,214
14936,40788,3,1,-1,8,214
14937,40791,1,1,1,8,658
14938,40797,1,2,1,8,693
14939,40798,1,2,-1,8,885
14940,408,2,1,2,8,674
14941,40818,1,-1,1,8,885
14942,40819,3,2,2,8,489
14943,40835,-1,1,-1,8,790
14944,40849,-1,1,1,8,561
14945,4085,3,2,1,8,489
14946,40850,3,1,1,8,489
14947,4086,3,1,2,8,489
14948,40866,3,-1,-1,8,214
14949,40878,3,1,2,8,489
14950,40882,3,-1,2,8,489
14951,4089,1,1,2,8,693
14952,40893,3,2,-1,8,214
14953,40899,3,1,1,8,489
14954,40908,-1,1,1,8,556
14955,40916,1,1,1,8,545
14956,40917,3,-1,1,8,214
14957,40924,3,2,1,8,214
14958,40932,3,2,2,8,214
14959,40934,3,2,2,8,489
14960,40940,3,2,2,8,489
14961,40943,3,1,2,8,214
14962,40945,2,1,2,8,124
14963,40963,3,2,2,8,489
14964,40967,1,2,1,8,885
14965,40969,2,-1,-1,8,623
14966,40973,-1,1,1,8,766
14967,40977,3,1,2,8,489
14968,4098,2,2,2,8,124
14969,40985,3,2,1,8,489
14970,41017,3,1,2,8,214
14971,41018,3,2,2,8,214
14972,41033,3,2,2,8,489
14973,41035,3,1,1,8,489
14974,41036,3,1,2,8,214
14975,41041,3,1,1,8,489
14976,41048,3,1,2,8,214
14977,4106,2,1,1,8,812
14978,41068,3,1,2,8,214
14979,41101,1,2,2,8,658
14980,41102,1,1,-1,8,403
14981,41108,-1,1,1,8,766
14982,41109,1,1,-1,8,545
14983,41119,2,1,2,8,124
14984,41127,3,1,1,8,489
14985,41129,3,2,1,8,489
14986,41135,3,-1,-1,8,214
14987,41136,3,1,2,8,214
14988,41156,3,1,2,8,489
14989,41180,3,1,1,8,214
14990,41182,1,-1,-1,8,403
14991,41190,-1,1,1,8,766
14992,41196,3,1,2,8,489
14993,41201,3,1,-1,8,489
14994,4121,1,-1,1,8,800
14995,41216,1,1,2,8,30
14996,4124,3,1,2,8,214
14997,41258,3,1,1,8,489
14998,41298,1,2,2,8,545
14999,413,3,1,1,8,489
15000,41306,3,1,2,8,489
15001,4132,3,1,-1,8,489
15002,41322,3,1,-1,8,489
15003,41330,3,2,1,8,214
15004,41349,3,1,2,8,489
15005,41356,3,1,2,8,214
15006,41359,3,2,1,8,489
15007,4136,-1,1,1,8,766
15008,41362,3,2,1,8,489
15009,41379,2,1,2,8,124
15010,41382,3,1,1,8,489
15011,414,3,-1,2,8,489
15012,41403,-1,-1,-1,8,857
15013,4141,2,-1,-1,8,623
15014,41413,3,1,2,8,489
15015,41414,-1,1,-1,8,562
15016,41418,3,2,-1,8,306
15017,41419,-1,2,1,8,673
15018,41425,3,-1,-1,8,214
15019,41428,-1,1,2,8,562
15020,41436,3,1,1,8,306
15021,41440,3,1,2,8,214
15022,4145,2,2,1,8,812
15023,41452,1,1,-1,8,30
15024,41455,2,2,2,8,623
15025,41457,3,1,1,8,489
15026,41463,3,-1,1,8,489
15027,41464,1,2,2,8,800
15028,41478,3,-1,-1,8,214
15029,41480,1,2,1,8,30
15030,41485,3,-1,1,8,489
15031,41487,3,1,2,8,489
15032,41490,3,1,2,8,214
15033,41522,3,1,2,8,489
15034,41532,1,1,1,8,545
15035,41533,3,-1,-1,8,214
15036,41534,3,1,2,8,214
15037,41549,3,1,1,8,214
15038,41552,2,1,2,8,655
15039,41556,3,1,1,8,214
15040,41566,2,1,2,8,674
15041,41568,1,2,2,8,30
15042,41575,3,1,2,8,214
15043,41580,2,1,2,8,635
15044,41584,3,1,2,8,214
15045,41589,3,2,1,8,489
15046,41592,3,1,2,8,489
15047,41602,3,2,2,8,214
15048,4161,1,2,1,8,545
15049,41611,3,2,2,8,214
15050,41614,3,-1,-1,8,214
15051,41621,3,1,1,8,214
15052,4163,-1,2,2,8,174
15053,41639,3,2,2,8,489
15054,41645,3,2,2,8,214
15055,41647,-1,1,1,8,562
15056,41651,1,1,2,8,658
15057,41653,1,1,1,8,30
15058,41663,3,1,1,8,214
15059,41664,1,1,1,8,693
15060,41669,3,2,2,8,214
15061,41671,1,1,1,8,693
15062,41672,3,1,-1,8,214
15063,41675,3,2,-1,8,214
15064,41679,3,1,1,8,489
15065,41680,3,-1,2,8,489
15066,41709,1,1,1,8,545
15067,41710,3,2,2,8,489
15068,41721,1,1,2,8,800
15069,41722,1,-1,-1,8,545
15070,41724,2,1,2,8,812
15071,41726,3,1,1,8,214
15072,41735,3,2,1,8,214
15073,41745,3,1,2,8,214
15074,41755,3,1,2,8,489
15075,41763,3,-1,1,8,306
15076,41764,3,1,2,8,489
15077,4178,3,2,1,8,489
15078,41783,3,1,2,8,214
15079,41784,3,1,-1,8,214
15080,41791,-1,2,1,8,88
15081,41795,3,-1,1,8,489
15082,41796,3,1,-1,8,489
15083,41802,-1,1,1,8,766
15084,41821,2,1,2,8,124
15085,41822,3,1,-1,8,214
15086,4183,1,1,2,8,800
15087,41834,2,1,2,8,623
15088,41840,1,1,2,8,545
15089,41843,3,2,2,8,489
15090,41855,3,1,2,8,489
15091,41858,3,1,2,8,489
15092,41860,3,2,2,8,214
15093,41862,3,1,2,8,489
15094,41863,2,1,2,8,76
15095,4187,3,1,1,8,214
15096,41873,3,2,1,8,489
15097,41876,-1,-1,1,8,837
15098,4188,3,2,1,8,489
15099,4189,-1,-1,1,8,801
15100,41897,1,2,1,8,658
15101,41901,2,2,1,8,812
15102,41926,3,1,2,8,489
15103,41943,3,1,1,8,489
15104,41944,3,1,1,8,489
15105,41955,2,1,2,8,124
15106,41960,3,1,2,8,489
15107,41967,3,2,2,8,306
15108,41971,2,1,2,8,655
15109,41978,2,1,2,8,655
15110,41985,3,1,1,8,489
15111,41991,3,2,2,8,214
15112,41992,3,1,1,8,214
15113,41998,3,1,2,8,214
15114,42032,3,1,2,8,489
15115,42037,3,2,1,8,214
15116,42044,3,1,2,8,489
15117,42048,2,2,1,8,812
15118,42067,3,2,-1,8,489
15119,42069,3,2,-1,8,306
15120,42070,-1,-1,1,8,622
15121,42075,3,1,1,8,489
15122,4208,3,1,2,8,489
15123,4210,3,2,1,8,214
15124,42102,-1,1,1,8,766
15125,42106,3,1,1,8,306
15126,42108,1,1,2,8,596
15127,4211,3,1,2,8,214
15128,42111,2,-1,-1,8,623
15129,42112,3,1,1,8,214
15130,42115,3,2,2,8,489
15131,4212,3,2,2,8,489
15132,42132,-1,2,1,8,900
15133,42134,3,1,-1,8,214
15134,42144,3,1,2,8,214
15135,42147,3,2,1,8,489
15136,42151,2,-1,-1,8,812
15137,42162,3,1,2,8,489
15138,42177,3,1,2,8,214
15139,42189,1,1,1,8,658
15140,42199,1,1,1,8,545
15141,42200,3,1,2,8,489
15142,42201,3,1,-1,8,489
15143,42202,2,1,2,8,623
15144,42209,3,1,2,8,214
15145,42216,1,2,-1,8,885
15146,42221,3,1,1,8,214
15147,42222,3,1,2,8,489
15148,4223,3,1,1,8,489
15149,42233,-1,1,2,8,562
15150,42235,2,2,2,8,623
15151,42257,3,1,1,8,214
15152,42262,-1,1,1,8,766
15153,42263,2,2,2,8,623
15154,42289,1,1,2,8,658
15155,4229,2,1,2,8,124
15156,42296,3,-1,2,8,489
15157,4230,3,-1,-1,8,214
15158,42301,3,1,2,8,489
15159,42303,3,2,1,8,489
15160,42305,2,1,2,8,124
15161,42307,1,1,-1,8,545
15162,42308,1,1,1,8,693
15163,42323,2,2,2,8,635
15164,42340,2,1,-1,8,812
15165,42352,3,-1,-1,8,489
15166,42357,1,-1,-1,8,545
15167,42358,3,-1,1,8,214
15168,42368,2,2,1,8,124
15169,42373,2,1,2,8,623
15170,42375,-1,1,-1,8,225
15171,42376,3,1,1,8,214
15172,42385,-1,1,2,8,321
15173,42386,3,1,2,8,489
15174,42389,3,1,2,8,214
15175,42408,3,-1,2,8,489
15176,42411,3,-1,2,8,489
15177,42416,3,1,1,8,489
15178,4242,3,1,1,8,214
15179,42426,2,2,2,8,812
15180,42430,3,-1,2,8,214
15181,4244,3,1,2,8,214
15182,42446,3,-1,1,8,489
15183,42465,3,2,1,8,489
15184,42474,1,1,2,8,885
15185,42478,3,2,-1,8,214
15186,4248,3,-1,2,8,489
15187,4250,3,2,2,8,214
15188,42506,3,2,1,8,489
15189,42509,1,2,2,8,885
15190,42510,3,1,2,8,214
15191,42522,3,1,2,8,214
15192,42525,3,1,2,8,489
15193,42533,1,1,-1,8,545
15194,42568,3,2,-1,8,489
15195,42583,2,1,2,8,124
15196,42584,3,2,2,8,489
15197,42588,1,2,1,8,30
15198,4259,3,1,2,8,306
15199,42593,3,-1,2,8,489
15200,42596,3,1,2,8,489
15201,42600,3,1,1,8,489
15202,42606,3,-1,-1,8,214
15203,42609,2,2,-1,8,674
15204,42612,3,1,2,8,489
15205,4262,3,2,2,8,214
15206,42624,3,1,1,8,489
15207,42629,1,1,2,8,800
15208,42638,3,1,2,8,489
15209,42652,-1,1,2,8,174
15210,42660,-1,1,2,8,88
15211,42667,1,2,1,8,885
15212,42671,3,1,2,8,214
15213,42679,3,-1,1,8,214
15214,42696,2,1,2,8,623
15215,42705,3,-1,2,8,489
15216,42708,3,1,1,8,214
15217,4271,3,1,-1,8,489
15218,42715,3,2,1,8,489
15219,42718,3,2,-1,8,489
15220,42721,1,1,2,8,30
15221,42722,3,1,2,8,489
15222,4273,2,2,2,8,124
15223,42732,3,1,1,8,489
15224,42743,1,-1,-1,8,403
15225,42748,1,1,2,8,800
15226,42750,1,1,2,8,800
15227,42758,2,1,1,8,812
15228,42765,3,1,2,8,489
15229,42772,2,-1,2,8,623
15230,42779,3,-1,-1,8,489
15231,42782,3,1,1,8,489
15232,42791,2,1,2,8,623
15233,42797,1,2,2,8,545
15234,42800,1,2,1,8,658
15235,42802,1,1,2,8,596
15236,42810,-1,-1,1,8,790
15237,42813,3,2,2,8,214
15238,42816,3,2,1,8,214
15239,42822,1,1,-1,8,545
15240,42824,3,1,2,8,489
15241,4285,1,-1,2,8,658
15242,42864,3,1,2,8,489
15243,42868,1,2,1,8,693
15244,4289,-1,2,1,8,370
15245,42894,2,1,2,8,655
15246,42897,3,1,1,8,489
15247,42902,3,1,2,8,489
15248,4291,-1,1,1,8,766
15249,42921,2,1,1,8,812
15250,42922,3,-1,-1,8,214
15251,42924,3,-1,-1,8,489
15252,42934,3,1,1,8,489
15253,42940,2,1,2,8,812
15254,42947,1,-1,1,8,800
15255,42948,3,1,2,8,489
15256,42967,3,1,2,8,214
15257,4297,1,-1,-1,8,545
15258,42973,2,1,2,8,812
15259,42974,3,1,1,8,489
15260,42979,3,1,2,8,214
15261,42980,3,-1,1,8,214
15262,42984,3,1,2,8,214
15263,4299,3,1,2,8,489
15264,42993,3,2,-1,8,306
15265,42994,3,1,1,8,489
15266,4300,3,1,1,8,214
15267,4301,3,1,2,8,489
15268,43010,2,2,-1,8,124
15269,43040,1,1,1,8,545
15270,43041,1,-1,1,8,427
15271,43046,2,2,2,8,623
15272,43047,3,2,1,8,489
15273,4305,2,2,2,8,812
15274,43050,2,1,2,8,124
15275,43053,3,1,2,8,214
15276,43057,3,-1,1,8,489
15277,43061,3,1,1,8,214
15278,43062,3,1,2,8,306
15279,43066,3,1,1,8,214
15280,43067,3,1,2,8,214
15281,43070,2,2,2,8,623
15282,43071,3,1,1,8,214
15283,43089,3,-1,2,8,489
15284,43093,3,2,1,8,214
15285,43094,3,2,1,8,306
15286,43095,2,2,2,8,623
15287,43106,-1,-1,1,8,857
15288,43112,-1,1,1,8,801
15289,43115,3,1,2,8,571
15290,43116,1,2,2,8,800
15291,43122,1,1,1,8,30
15292,43132,3,2,1,8,214
15293,43150,1,1,1,8,545
15294,43152,-1,-1,-1,8,321
15295,43156,3,1,2,8,489
15296,43163,1,1,1,8,545
15297,43164,3,1,2,8,214
15298,43167,3,1,2,8,571
15299,4317,1,2,2,8,885
15300,43176,-1,-1,-1,8,244
15301,43181,3,-1,-1,8,489
15302,43185,3,1,2,8,214
15303,43187,-1,1,-1,8,717
15304,43204,1,2,1,8,545
15305,43212,3,1,-1,8,214
15306,43217,3,2,2,8,214
15307,43218,3,2,1,8,214
15308,4322,3,1,1,8,489
15309,4323,3,1,2,8,489
15310,43235,-1,2,1,8,605
15311,43239,-1,2,1,8,211
15312,43245,3,-1,1,8,489
15313,43246,1,-1,1,8,800
15314,43248,3,2,2,8,214
15315,43250,3,2,1,8,214
15316,43257,1,-1,1,8,800
15317,43265,3,2,2,8,489
15318,43295,3,1,1,8,214
15319,43303,2,1,2,8,623
15320,43307,3,-1,2,8,489
15321,43317,3,-1,2,8,489
15322,43327,3,2,2,8,214
15323,4333,1,1,2,8,800
15324,43330,3,-1,1,8,489
15325,43332,3,2,2,8,214
15326,43339,2,-1,2,8,124
15327,43344,3,-1,2,8,571
15328,43355,3,2,1,8,489
15329,43359,2,-1,-1,8,124
15330,43365,3,2,2,8,214
15331,43366,3,-1,2,8,214
15332,43374,1,1,1,8,30
15333,43377,2,1,2,8,124
15334,43383,2,2,-1,8,812
15335,43388,3,2,2,8,489
15336,43411,2,1,2,8,623
15337,43421,1,1,1,8,800
15338,43423,-1,-1,1,8,70
15339,43427,3,-1,-1,8,214
15340,43443,3,-1,1,8,214
15341,43446,3,1,2,8,571
15342,43447,2,1,2,8,812
15343,43449,1,2,1,8,693
15344,43455,2,1,2,8,623
15345,43465,-1,1,2,8,766
15346,43477,1,1,2,8,375
15347,43479,3,1,2,8,489
15348,43493,3,2,1,8,489
15349,43494,2,1,2,8,635
15350,43496,3,-1,-1,8,214
15351,43505,3,1,1,8,489
15352,43508,2,2,2,8,124
15353,4351,3,1,-1,8,489
15354,43513,2,2,2,8,124
15355,43528,2,-1,-1,8,623
15356,4354,1,1,1,8,403
15357,43553,3,2,2,8,489
15358,43555,1,1,2,8,403
15359,4356,-1,1,-1,8,801
15360,43587,3,-1,-1,8,489
15361,4359,1,2,1,8,403
15362,43596,1,1,1,8,885
15363,43608,1,1,1,8,885
15364,43609,1,-1,2,8,885
15365,43622,3,1,2,8,214
15366,43628,3,1,-1,8,214
15367,43629,1,1,1,8,800
15368,43659,3,1,2,8,489
15369,4366,3,2,1,8,214
15370,43669,-1,-1,1,8,766
15371,43676,3,2,-1,8,214
15372,43680,3,1,2,8,489
15373,43694,3,1,-1,8,489
15374,43695,1,-1,-1,8,545
15375,43697,3,1,-1,8,489
15376,4371,2,1,2,8,124
15377,43710,3,2,2,8,489
